Dataset,System,Bug ID,Creation Date,Title,Description,Ground Truth
CLASS,lucene-4.0,LUCENE-4671,2013-01-09T12:32:07.000-06:00,,charsref sequence subsequence bug chars broken sub ref start charsequence indexoutofboundsexception specs check length code exception bounds real note override meet offset chars,org.apache.lucene.util.TestCharsRef
FILE,DATAMONGO,DATAMONGO-505,2012-08-14T03:07:56.000-05:00,,bug work associations collection conversion values doesn property property dbref instances repository entity findbypropertyin entityrepository elements findbyproperty find unwrap convert,"org.springframework.data.mongodb.repository.query.ConvertingParameterAccessor
org.springframework.data.mongodb.repository.query.ConvertingParameterAccessorUnitTests"
FILE,DATAMONGO,DATAMONGO-1263,2015-07-30T09:03:41.000-05:00,,types associations indexes bug involving missing product abstractproduct productwrapper wrapper catalog declaration list book type define infer,"org.springframework.data.mongodb.core.index.MongoPersistentEntityIndexResolver
org.springframework.data.mongodb.core.index.MongoPersistentEntityIndexResolverUnitTests"
FILE,DATAMONGO,DATAMONGO-1307,2015-10-20T12:33:45.000-05:00,,npes user bug runtime exceptions converting defined exception exception translateexceptionifpossible translator exceptiontranslator translator translate original,org.springframework.data.mongodb.core.MongoTemplate
FILE,DATAMONGO,DATAMONGO-1088,2014-11-07T03:08:58.000-06:00,,bug query property collection objects embedded remove object embeddedobject findbyembeddedin foo collection list embedded find,"org.springframework.data.mongodb.core.convert.MappingMongoConverter
org.springframework.data.mongodb.core.MongoTemplate"
FILE,DATAMONGO,DATAMONGO-1123,2014-12-17T09:39:36.000-06:00,,geonear documents geo bug max elements matching returns near nearquery query geo object myobject link type mongo point distance type maxdistance distance georesults location findbytypeandlocationnear template mongotemplate nearquery info dbobject,org.springframework.data.mongodb.core.MongoOperations
FILE,DATAMONGO,DATAMONGO-1126,2014-12-21T06:03:21.000-06:00,,repository bug query keyword findbyinid pageable find returning correctly string item ids type assertequals item itemrepository items list types test sword mongo elements findbytypein collection allids gettotalpages gettotalelements items itemrepository,"org.springframework.data.mongodb.repository.Person
org.springframework.data.mongodb.repository.query.AbstractMongoQueryUnitTests
org.springframework.data.mongodb.core.MongoOperations
org.springframework.data.mongodb.core.MongoTemplate
org.springframework.data.mongodb.repository.query.AbstractMongoQuery"
FILE,DATAMONGO,DATAMONGO-1133,2015-01-07T00:20:51.000-06:00,,Bug Field aliasing honored Aggregation operations Field property designate Field Bug Field aliasing honored Aggregation operations operation render expression fields group field changed unknown,"org.springframework.data.mongodb.core.aggregation.TypeBasedAggregationOperationContextUnitTests
org.springframework.data.mongodb.core.aggregation.AggregationTests"
FILE,DATAMONGO,DATAMONGO-1078,2014-10-28T02:23:26.000-05:00,,query repository map complex structure query bug annotated fails myuserid sampleid ids userids userid list presence collection sample findbyuserids user user properties find check convert sampleuser,"org.springframework.data.mongodb.core.convert.MappingMongoConverter
org.springframework.data.mongodb.core.MongoTemplate"
FILE,DATAMONGO,DATAMONGO-663,2013-04-24T03:21:19.000-05:00,,data field method query springframework org mongodb bug core equals field spec fieldspec equal fields fieldsequal,org.springframework.data.mongodb.core.query.Field
FILE,DATAMONGO,DATAMONGO-647,2013-04-09T17:29:02.000-05:00,,method query order orderby field bug field annotation ignores alias question questionid question desc sort answer score list score findbyquestionidorderbyscoredesc string find,org.springframework.data.mongodb.core.convert.QueryMapperUnitTests
FILE,DATAMONGO,DATAMONGO-423,2012-03-29T06:03:26.000-05:00,,regex bug util java criteria pattern dbobject basicdbobject basic insensitive find compile,"org.springframework.data.mongodb.core.MongoTemplateTests
org.springframework.data.mongodb.core.query.QueryTests
org.springframework.data.mongodb.core.query.Criteria"
FILE,DATAMONGO,DATAMONGO-420,2012-03-22T10:09:35.000-05:00,,Bug Extra quotes Query values fields Query Query someMethod String values String fields String values String values field field String values field turn string render Bug Extra quotes Query values fields find output object type query lastname firstname address,"org.springframework.data.mongodb.repository.query.StringBasedMongoQuery
org.springframework.data.mongodb.repository.query.StringBasedMongoQueryUnitTests"
FILE,DATAMONGO,DATAMONGO-392,2012-02-07T04:28:15.000-06:00,,bug type object objects write updating updated writeinternal converttomongotype info runtime custom mapping converter mappingmongoconverter mongo recursively type internal addcustomtypeifnecessary infer convert add remove removetypeinforecursively,"org.springframework.data.mongodb.core.MongoTemplateTests
org.springframework.data.mongodb.core.MongoTemplate"
CLASS,derby-10.7.1.1,DERBY-4654,2010-05-12T05:27:40.000-05:00,,characters restriction bug tosql sql escape doesn special quote util normaltodelimited idutil doublequote vti derby names normal proper delimited quoting apache org,"org.apache.derbyTesting.functionTests.tests.lang.RestrictedVTITest
org.apache.derby.vti.Restriction"
CLASS,pig-0.11.1,PIG-2828,2012-07-19T05:03:16.000-05:00,,datatype data bug nulls type compare handle field num typefound datatype object fieldnum type findtype judge find,"src.org.apache.pig.data.DataType
src.org.apache.pig.builtin.TOP
test.org.apache.pig.test.TestNull"
CLASS,zookeeper-3.4.5,ZOOKEEPER-1619,2013-01-11T09:57:16.000-06:00,,Bug spaces URL code code code code add trim parsing Bug spaces URL stream invalid error test lock jersey inspector delete,src.java.main.org.apache.zookeeper.client.ConnectStringParser
CLASS,zookeeper-3.4.5,ZOOKEEPER-1781,2013-10-03T20:19:27.000-05:00,,set server bug count zoo snapcount keeper snap zookeeper fails code nextint source rand roll randroll suppose,src.java.main.org.apache.zookeeper.server.ZooKeeperServer
