Dataset,System,Bug ID,Creation Date,Title,Description,Ground Truth
CLASS,tika-1.3,TIKA-1192,2013-11-06T15:31:41.000-06:00,,exception arrayindexoutofboundsexception rtf bounds array bug parsing index java out word extractor lang file thread control bindings parsecontroltoken runworker threadpoolexecutor noformat eval parser extract form applyto comp sun process compiler,"tika-parsers.src.test.java.org.apache.tika.parser.rtf.RTFParserTest
tika-parsers.src.main.java.org.apache.tika.parser.rtf.TextExtractor"
CLASS,tika-1.3,TIKA-1074,2013-02-04T08:53:40.000-06:00,,Bug Extraction exception hit visiting embedded document Spinoff TIKA issue problematic document document corrupt POI bug caused exception visiting embedded documents change Tika suppress exception document extracts fine robust log exception save record exception parsing app decide Bug Extraction exception hit visiting embedded document embedded tika table parser content picture node character,"tika-app.src.main.java.org.apache.tika.cli.TikaCLI
tika-parsers.src.main.java.org.apache.tika.parser.microsoft.SummaryExtractor
tika-parsers.src.main.java.org.apache.tika.parser.microsoft.AbstractPOIFSExtractor"
CLASS,tika-1.3,TIKA-1070,2013-01-31T05:43:33.000-06:00,,ToXMLContentHandler ElementInfo getPrefix Prefix Element Handler Info XMLContent StackOverFlowError Bug     StackOverflow error in org apache tika sax ToXMLContentHandler ElementInfo getPrefix ToXMLContentHandler java,tika-core.src.main.java.org.apache.tika.sax.ToXMLContentHandler
CLASS,tika-1.3,TIKA-1047,2012-12-19T12:55:52.000-06:00,,Bug Provide JAX detect mediatype JAX server detect mediatype meta endpoint problem send entire document metadata detect mediatype bytes send server mediatype order accomplish good modify meta endpoint address individual fields returned meta mediatype meta author meta lastModified parts path turned query parameter easier manipulate tools jquery sufficient data BAD REQUEST interest TIKA implement Bug Provide JAX detect mediatype test type parser tika resource set add content,tika-server.src.main.java.org.apache.tika.server.TikaResource
CLASS,tika-1.3,TIKA-1152,2013-07-23T08:45:11.000-05:00,,ChmLzxBlock extractChmEntry extractContent ChmExtractor Chm CHMDocumentInformation getContent getText parse Content ChmParser Bug     Process loops infinitely on parsing of a CHM file,tika-parsers.src.main.java.org.apache.tika.parser.chm.lzx.ChmLzxBlock
CLASS,tika-1.3,TIKA-1014,2012-10-30T01:01:31.000-05:00,,custom reader mimetypesreader types mime bug error handling support behavior tags fields xml great subclassing current,"tika-core.src.main.java.org.apache.tika.mime.MimeTypesReader.ClauseRecord
tika-core.src.test.java.org.apache.tika.TikaIT"
CLASS,tika-1.3,TIKA-1211,2013-12-17T06:49:16.000-06:00,,document open start parser startdocument opendocument odf bug events multiple produces enddocuments documents elements tika feed files bug opendocumentfiles solr startdocuments solr xml content meta output prevents parsing receives xhtml,tika-core.src.main.java.org.apache.tika.sax.XHTMLContentHandler
FILE,DATAMONGO,DATAMONGO-1394,2016-03-09T10:36:46.000-06:00,,querydsl bug query dsl references handled correctly library book bookrepository book java luck service library bookservice list items string exp findall list reference qbook findbyid libraryrepository expression dbref booleanexpression empty,"org.springframework.data.mongodb.repository.support.SpringDataMongodbSerializer
org.springframework.data.mongodb.repository.support.QuerydslRepositorySupportTests"
FILE,DATAMONGO,DATAMONGO-805,2013-12-02T06:34:36.000-06:00,,createDBRef MappingMongoConverter QueryMapper CollectionNameProvidedMongoConverter MongoTemplate convertAssociation ExcludeDBRefFieldTest getMappedObject findOne toDBRef testExcludeChildren MappingException Bug     Excluding DBRef field in a query causes a MappingException,"org.springframework.data.mongodb.core.convert.QueryMapper
org.springframework.data.mongodb.core.mapping.MappingTests
org.springframework.data.mongodb.core.convert.QueryMapperUnitTests"
FILE,DATAMONGO,DATAMONGO-585,2012-12-01T08:28:43.000-06:00,,bug authentication exception access multithreaded objects mongo database authenticate showthread test org http php thread springsource threadpoolexecutor maxpool pool executor operations document documentdao mongooperations mongodb bunch dao insert details forum,org.springframework.data.mongodb.core.MongoDbUtils
FILE,DATAMONGO,DATAMONGO-505,2012-08-14T03:07:56.000-05:00,,collection bug associations conversion work values doesn dbref property entity property converting findbyproperty convertingiterator instances scenario array findbypropertyin repository dbrefs iterator execution elements entityrepository reason unwrap fail create treats translated,"org.springframework.data.mongodb.repository.query.ConvertingParameterAccessor
org.springframework.data.mongodb.repository.query.ConvertingParameterAccessorUnitTests"
