Dataset,System,Bug ID,Creation Date,Title,Description,Ground Truth
FILE,DATAMONGO,DATAMONGO-505,2012-08-14T03:07:56.000-05:00,,bug dbref property property entity converting findbyproperty convertingiterator instances array findbypropertyin collection dbrefs repository scenario iterator execution elements reason entityrepository unwrap fail create treats translated find convert correctly,"org.springframework.data.mongodb.repository.query.ConvertingParameterAccessor
org.springframework.data.mongodb.repository.query.ConvertingParameterAccessorUnitTests"
FILE,DATAMONGO,DATAMONGO-1263,2015-07-30T09:03:41.000-05:00,,bug type product abstractproduct spring indexes data catalog wrapper content list startup productwrapper books association mongo definition attribute list time array types book code wrapper declaration catalog isbn isbn https,"org.springframework.data.mongodb.core.index.MongoPersistentEntityIndexResolver
org.springframework.data.mongodb.core.index.MongoPersistentEntityIndexResolverUnitTests"
FILE,DATAMONGO,DATAMONGO-1088,2014-11-07T03:08:58.000-06:00,,property query collection objects bug embedded remove test bug embeddedobject query project demo jira findbyembeddedin foo datamongo list collection spring object https incorrect embedded generates demonstrate browse attach find,"org.springframework.data.mongodb.core.convert.MappingMongoConverter
org.springframework.data.mongodb.core.MongoTemplate"
FILE,DATAMONGO,DATAMONGO-1123,2014-12-17T09:39:36.000-06:00,,geonear max documents geo bug elements matching returns query near nearquery object distance distance myobject method returns mongo type nearquery template info dbobject mongotemplate todbobject location aloha findbytypeandlocationnear log geo,org.springframework.data.mongodb.core.MongoOperations
FILE,DATAMONGO,DATAMONGO-1126,2014-12-21T06:03:21.000-06:00,,bug string item item types ids type assertequals repository elements itemrepository test list mongo sword findbytypein collection allids items itemrepository gettotalpages findbyidin returns gettotalelements type identifiers mongorepository uuid classrunner runner,"org.springframework.data.mongodb.repository.Person
org.springframework.data.mongodb.repository.query.AbstractMongoQueryUnitTests
org.springframework.data.mongodb.core.MongoOperations
org.springframework.data.mongodb.core.MongoTemplate
org.springframework.data.mongodb.repository.query.AbstractMongoQuery"
FILE,DATAMONGO,DATAMONGO-1289,2015-09-17T11:43:51.000-05:00,,field object pointer nullpointerexception bug exception annotation saving null test versions file map property documentation doesn newer expect working changed annotated generate attempting save,"org.springframework.data.mongodb.repository.support.MongoRepositoryFactory
org.springframework.data.mongodb.repository.support.MappingMongoEntityInformation"
FILE,DATAMONGO,DATAMONGO-647,2013-04-09T17:29:02.000-05:00,,field query field order method orderby bug annotation ignores alias question questionid desc call approach answer sort score object database score annotate list findbyquestionidorderbyscoredesc question string create find attempts,org.springframework.data.mongodb.core.convert.QueryMapperUnitTests
FILE,DATAMONGO,DATAMONGO-392,2012-02-07T04:28:15.000-06:00,,type objects object bug write updating updated mongo model version type contradiction method read addcustomtypeifnecessary info custom converter domain mappingmongoconverter converttomongotype dbobject recursively mapping java application turn release order point,"org.springframework.data.mongodb.core.MongoTemplateTests
org.springframework.data.mongodb.core.MongoTemplate"
CLASS,derby-10.7.1.1,DERBY-4684,2010-06-01T10:46:19.000-05:00,,bug today specification standard sql rules support values union conglomeratename isindex type union obey foo sys query data types implicit defined casts select implicitly sysconglomerates,"org.apache.derby.iapi.types.SQLBoolean
org.apache.derby.impl.sql.compile.BooleanTypeCompiler"
CLASS,pig-0.11.1,PIG-2828,2012-07-19T05:03:16.000-05:00,,DataType PriorityQueue compare TOP TupleComparator siftUpUsingComparator updateTop siftUp Data Type TOP Comparator NullPointerException Bug,"src.org.apache.pig.data.DataType
src.org.apache.pig.builtin.TOP
test.org.apache.pig.test.TestNull"
CLASS,zookeeper-3.4.5,ZOOKEEPER-1781,2013-10-03T20:19:27.000-05:00,,Random nextInt SyncRequestProcessor Processor Request run Sync IllegalArgumentException Bug     ZooKeeper Server fails if snapCount is set to,src.java.main.org.apache.zookeeper.server.ZooKeeperServer
CLASS,argouml-0.22,1671,2003-02-26T02:12:06.000-06:00,,project searchpath time bug extra saved test differences analysis fig doubleclick argouml cycle attr strokecolor simple file pgml newattr types project copy fillcolor fill gef stroke diagram usecase group description,"org.argouml.kernel.Project
org.argouml.kernel.TestProject"
CLASS,argouml-0.22,3100,2005-02-22T00:28:44.000-06:00,,Bug funny explorer adding explorer funny anon anon guess stands anonymous anonymous hours thinking cryptic description whas chosen write string Bug funny explorer file dir box action key fig classifier event,"org.argouml.uml.ui.UMLListCellRenderer2
org.argouml.ui.DisplayTextTree"
CLASS,argouml-0.22,3774,2005-12-03T06:33:15.000-06:00,,DropTarget dispatchEventImpl dispatchEvent drop Drop Target EventQueue Component Event Container dispatch CompositionCycleException Bug     not set namespace of Model add to diagram,org.argouml.uml.diagram.static_structure.ClassDiagramGraphModel
CLASS,argouml-0.22,4324,2006-07-08T02:30:22.000-05:00,,bug uml extension foo file project zargo steps filechooserdialog chooser dialog file component resave issue deduce cancelled chosen changed correct save create add good reproduce press fear,"org.argouml.persistence.PersistenceManager
org.argouml.ui.ProjectBrowser
org.argouml.persistence.TestPersistenceManager"
METHOD,eclipse-2.0,19686,2002-06-07T16:42:00.000-05:00,,Bug Stable Build java file Java Editor move mouse whitespace region java file expect hover mouse text hover longer works file toggling hover button switching editors methods bring hoverhelp close reopen file hover Bug java item frame stack viewer string literal group,org.eclipse.jface.text.TextViewerHoverManager:computeInformation()
METHOD,eclipse-2.0,19976,2002-06-11T22:25:00.000-05:00,,Bug add bad site modify site properties Site Explorer add site bogus url site shouldn hitting Finish inform error site argued feature weren connected internet time CVS offer Bug add bad site modify site properties marker site ruler adapter object core fields action,org.eclipse.team.internal.webdav.ui.WebDavConfigurationWizard:performFinish()
METHOD,eclipse-2.0,23140,2002-09-04T01:34:00.000-05:00,,Bug Tested Linux gtk Mac Carbon Iall versions vulnerable shared codebase implementation Description problem Eclipse ships pure java based ssh client cvs enabled selecting extssh method authentication cvs repository client supplied SSH client supports password authentication users standard ext method key authentication suitable ssh agent pagent openssh Eclipse extssh component history host enables attacker poison resolution eclipse client steal passwords modified ssh daemon server control Steps Reproduce access external cvs repository point ssh server open eclipse choose eclipse browse repository cvs logs messages sshd Failed illegal user notme xxx xxx xxx xxx port xxxx sshd Failed password illegal user notme xxx xxx xxx xxx port xxxx log log log Mandrake prompt key malicious user gain access valuable accounts Workaround ssh client ext method Bug java item frame stack viewer string literal group,"org.eclipse.team.internal.ccvs.ssh.Client:connect(IProgressMonitor)
org.eclipse.team.internal.ccvs.ssh.Client:send_SSH_CMSG_SESSION_KEY(byte[], byte[], byte[], byte[], byte[], byte[])
org.eclipse.team.internal.ccvs.ssh.Client:receive_SSH_SMSG_PUBLIC_KEY(ServerPacket)"
METHOD,eclipse-2.0,31779,2003-02-13T09:55:00.000-06:00,,bug resources ensure folder file file resource system moment unified bugs problem windows user tree files unifiedtree returns linux workspace reasons getstat java stat core system list corefilesystemlibrary library operations,"org.eclipse.core.internal.localstore.UnifiedTree:addChildrenFromFileSystem(UnifiedTreeNode, String, Object[], int)
org.eclipse.core.internal.localstore.UnifiedTree:createChildNodeFromFileSystem(UnifiedTreeNode, String, String)"
CLASS,jedit-4.3,1536064,2006-08-07T15:14:23.000-05:00,,Bug focus filesystembrowser filenamefield updated pre message Log java version message Log java version message Log java runtime version message Log java vendor Sun Microsystems message Log java compiler message Log Windows message Log version message Log arch notice jEdit jEdit version pre open file Ctrl focus filesystembrowser Commands menu filename field AFAICT GUIUtilities requestFocus method job patch method rev http svn sourceforge net viewvc jedit jEdit trunk org gjt jedit GUIUtilities java prompted bug report http sourceforge net tracker php func detail aid group atid bug triggered find dialog messages bug report patch needed bug resolution problem resolved simply reverting patch time don idea reason bug confirm cheers stefan Bug focus filesystembrowser filenamefield action set key file event update indent focus,org.gjt.sp.jedit.GUIUtilities
CLASS,jedit-4.3,1942313,2008-04-14T18:08:29.000-05:00,,Bug Expanding fold moves caret unexpectedly pre Debian Testing Java Ubuntu Feisty Java machines create file save test cpp bcd efg hij move caret hij works expand fold works enter time caret moves unexpectedly bcd print error message Bug Expanding fold moves caret unexpectedly set buffer mouse fold area highlight popup selection,org.gjt.sp.jedit.textarea.DisplayManager
CLASS,jedit-4.3,1999448,2008-08-23T10:28:24.000-05:00,,Bug Unnecesarry fold expantion folded lines edited testing patch problem patch applied avoid black hole bugs problem bug fold buffer folds folded remove expand folds Bug Unnecesarry fold expantion folded lines edited fold mode update content action option whitespace buffer,"org.gjt.sp.jedit.textarea.BufferHandler
org.gjt.sp.jedit.textarea.DisplayManager
org.gjt.sp.jedit.textarea.TextArea"
CLASS,jedit-4.3,950961,2004-05-09T21:37:09.000-05:00,,bug text caret position braces closing bug fold returns test keeper soul dynafus space result plugin contents display ways marker lines showen editor error keeperofthesoul file jedit edit folding entered,"org.gjt.sp.jedit.buffer.JEditBuffer
org.gjt.sp.jedit.textarea.BufferHandler
org.gjt.sp.jedit.buffer.BufferChangeListener.Adapter
org.gjt.sp.jedit.buffer.BufferAdapter
org.gjt.sp.jedit.textarea.RangeMap"
