Dataset,System,Bug ID,Creation Date,Title,Description,Ground Truth
FILE,DATAMONGO,DATAMONGO-505,2012-08-14T03:07:56.000-05:00,,work collection bug values dbref entity instances entityrepository findbypropertyin property repository scenario property elements unwrap convert find,"org.springframework.data.mongodb.repository.query.ConvertingParameterAccessor
org.springframework.data.mongodb.repository.query.ConvertingParameterAccessorUnitTests"
FILE,DATAMONGO,DATAMONGO-1263,2015-07-30T09:03:41.000-05:00,,bug types involve content catalog declaration array list wrapper type product productwrapper code https attribute abstractproduct agustisanchez spring dbbug mongo springdatamongodbbug data isbn book list github samples arraylist books holding,"org.springframework.data.mongodb.core.index.MongoPersistentEntityIndexResolver
org.springframework.data.mongodb.core.index.MongoPersistentEntityIndexResolverUnitTests"
FILE,DATAMONGO,DATAMONGO-1088,2014-11-07T03:08:58.000-06:00,,property bug collection remove test bug findbyembeddedin list demo foo project jira datamongo collection embeddedobject spring query object embedded https embedded find browse attach demonstrate,"org.springframework.data.mongodb.core.convert.MappingMongoConverter
org.springframework.data.mongodb.core.MongoTemplate"
FILE,DATAMONGO,DATAMONGO-1123,2014-12-17T09:39:36.000-06:00,,documents max bug matching elements query method nearquery myobject returns object distance distance mongo nearquery type log todbobject dbobject geonear template myobjecttype info mongotemplate aloha location findbytypeandlocationnear georesults maxdistance entities,org.springframework.data.mongodb.core.MongoOperations
FILE,DATAMONGO,DATAMONGO-1126,2014-12-21T06:03:21.000-06:00,,keyword query bug findbyinid pageable find string item assertequals item type types ids repository itemrepository test list mongo sword findbytypein collection allids items itemrepository findbyidin type member identifiers mongorepository classrunner,"org.springframework.data.mongodb.repository.Person
org.springframework.data.mongodb.repository.query.AbstractMongoQueryUnitTests
org.springframework.data.mongodb.core.MongoOperations
org.springframework.data.mongodb.core.MongoTemplate
org.springframework.data.mongodb.repository.query.AbstractMongoQuery"
FILE,DATAMONGO,DATAMONGO-1289,2015-09-17T11:43:51.000-05:00,,object save field bug annotation exception pointer nullpointerexception property test map documentation versions file annotated newer expect working generate changed,"org.springframework.data.mongodb.repository.support.MongoRepositoryFactory
org.springframework.data.mongodb.repository.support.MappingMongoEntityInformation"
FILE,DATAMONGO,DATAMONGO-647,2013-04-09T17:29:02.000-05:00,,field bug field alias annotation ignore string method question question questionid query annotate desc order sort approach call object list answer score findbyquestionidorderbyscoredesc score find create,org.springframework.data.mongodb.core.convert.QueryMapperUnitTests
FILE,DATAMONGO,DATAMONGO-392,2012-02-07T04:28:15.000-06:00,,Bug update object write type objects complex domain model consist complex domain model instantiable domain classes worked perfectly upgrade comment call order point contradiction save type DBObject removed method infer runtime Bug update object write type objects count map collection type correctly writes reads object,"org.springframework.data.mongodb.core.MongoTemplateTests
org.springframework.data.mongodb.core.MongoTemplate"
CLASS,derby-10.7.1.1,DERBY-4684,2010-06-01T10:46:19.000-05:00,,Bug correct implicit casting types correct implicit casting support Standard rules data type select isindex sys sysconglomerates conglomeratename foo union values Bug correct implicit casting types correct implicit casting type test column data string expression table expected,"org.apache.derby.iapi.types.SQLBoolean
org.apache.derby.impl.sql.compile.BooleanTypeCompiler"
CLASS,pig-0.11.1,PIG-2828,2012-07-19T05:03:16.000-05:00,,DataType PriorityQueue compare TOP TupleComparator siftUpUsingComparator updateTop siftUp Data Type TOP Comparator NullPointerException Bug     null in DataType compare,"src.org.apache.pig.data.DataType
src.org.apache.pig.builtin.TOP
test.org.apache.pig.test.TestNull"
CLASS,zookeeper-3.4.5,ZOOKEEPER-1781,2013-10-03T20:19:27.000-05:00,,Random nextInt SyncRequestProcessor Processor Request run Sync IllegalArgumentException Bug     set snapCount,src.java.main.org.apache.zookeeper.server.ZooKeeperServer
CLASS,argouml-0.22,3100,2005-02-22T00:28:44.000-06:00,,Bug funny add explorer adding guess stands anonymous anonymous hours thinking cryptic description whas chosen write string Bug funny file box action dir key event flavor system,"org.argouml.uml.ui.UMLListCellRenderer2
org.argouml.ui.DisplayTextTree"
CLASS,argouml-0.22,3774,2005-12-03T06:33:15.000-06:00,,DropTarget dispatchEventImpl dispatchEvent drop Drop Target EventQueue Component Event Container dispatch CompositionCycleException Bug     not set namespace of Model add to diagram,org.argouml.uml.diagram.static_structure.ClassDiagramGraphModel
METHOD,eclipse-2.0,19686,2002-06-07T16:42:00.000-05:00,,Bug mouse file work mousing Stable Build java file Java Editor move mouse whitespace region java file expect hover mouse text toggling hover button switching editors methods bring hoverhelp close reopen file hover Bug mouse file work mousing editor marker search set parent ruler child action,org.eclipse.jface.text.TextViewerHoverManager:computeInformation()
METHOD,eclipse-2.0,19976,2002-06-11T22:25:00.000-05:00,,Bug add bad site modify site properties add site bogus url add site Site explorer inform hitting inform error argued feature weren connected internet time CVS offer Bug add bad site modify site properties marker site ruler adapter object core fields action,org.eclipse.team.internal.webdav.ui.WebDavConfigurationWizard:performFinish()
METHOD,eclipse-2.0,23140,2002-09-04T01:34:00.000-05:00,,Bug man middle attacks poisoning Tested Linux gtk Mac Carbon Iall versions vulnerable shared codebase implementation Description problem Eclipse ships pure java based ssh client cvs enabled selecting extssh method authentication cvs repository client supplied SSH client supports password authentication users standard ext method key authentication suitable ssh agent pagent openssh enables attacker poison resolution eclipse client steal passwords modified ssh daemon server control Steps Reproduce access external cvs repository point ssh server open eclipse choose eclipse browse repository cvs sshd Failed illegal user notme xxx xxx xxx xxx port xxxx sshd Failed password illegal user notme xxx xxx xxx xxx port xxxx log log log Mandrake prompt key malicious user gain access valuable accounts Workaround ssh client ext method Bug man middle attacks poisoning java selected parse contexts context partial set plugin,"org.eclipse.team.internal.ccvs.ssh.Client:connect(IProgressMonitor)
org.eclipse.team.internal.ccvs.ssh.Client:send_SSH_CMSG_SESSION_KEY(byte[], byte[], byte[], byte[], byte[], byte[])
org.eclipse.team.internal.ccvs.ssh.Client:receive_SSH_SMSG_PUBLIC_KEY(ServerPacket)"
METHOD,eclipse-2.0,31779,2003-02-13T09:55:00.000-06:00,,Bug ensure resources Build natives Linux Windows execute refresh operations user find file moment find file file system assume file moment assume file file system create resource workspace find folder refresh find folder file system find folder resource remove workspace Bugs revealed problem bug bug Bug ensure resources remote set folder java resource feature log window,"org.eclipse.core.internal.localstore.UnifiedTree:addChildrenFromFileSystem(UnifiedTreeNode, String, Object[], int)
org.eclipse.core.internal.localstore.UnifiedTree:createChildNodeFromFileSystem(UnifiedTreeNode, String, String)"
CLASS,jedit-4.3,1536064,2006-08-07T15:14:23.000-05:00,,Bug focus filesystembrowser updated pre message Log java version message Log java version message Log java runtime version message Log java vendor Sun Microsystems message Log java compiler message Log Windows message Log version message Log arch notice jEdit jEdit version pre open file Commands menu AFAICT GUIUtilities requestFocus method job patch method rev http svn sourceforge net viewvc jedit jEdit trunk org gjt jedit GUIUtilities java prompted bug report http sourceforge net tracker php func detail aid group atid bug triggered find dialog messages bug report patch needed bug resolution problem resolved simply reverting patch time don idea reason bug confirm cheers stefan Bug focus filesystembrowser action search set key tree node event indent,org.gjt.sp.jedit.GUIUtilities
CLASS,jedit-4.3,1942313,2008-04-14T18:08:29.000-05:00,,Bug expand fold move caret pre Debian Testing Java Ubuntu Feisty Java machines create file save test cpp bcd efg hij move caret hij works expand fold works enter time print error message Bug expand fold move caret set fold mouse popup event area buffer selection,org.gjt.sp.jedit.textarea.DisplayManager
CLASS,jedit-4.3,1999448,2008-08-23T10:28:24.000-05:00,,Bug fold expantion testing patch problem patch applied avoid black hole bugs problem bug fold buffer remove expand folds Bug fold expantion fold handler content error buffer update registers changed,"org.gjt.sp.jedit.textarea.BufferHandler
org.gjt.sp.jedit.textarea.DisplayManager
org.gjt.sp.jedit.textarea.TextArea"
CLASS,jabref-2.6,1709449,2007-04-29T00:03:55.000-05:00,,doi context menu bug click document cut list hyperlink icon jabref bernd url guess user jab cheers nice requested retrieve saved remember retrieved offers http,"tests.net.sf.jabref.UtilTest
net.sf.jabref.Util"
